time,N1,N2,N3,N4,N5,N6,N7,N8,
50,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
51,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
52,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
53,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
54,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
55,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
56,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
57,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
58,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
59,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
60,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
61,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
62,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
63,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
64,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
65,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
66,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
67,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
68,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
69,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
70,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
71,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
72,4.20,5.60,15.40,1.40,9.80,8.40,9.80,15.40
73,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
74,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
75,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
76,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
77,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
78,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
79,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
80,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
81,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
82,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
83,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
84,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
85,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
86,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
87,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
88,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
89,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
90,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
91,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
92,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
93,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
94,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
95,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
96,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
97,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
98,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
99,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
100,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
101,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
102,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
103,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
104,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
105,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
106,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
107,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
108,1.80,2.40,6.60,0.60,4.20,3.60,4.20,6.60
109,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
110,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
111,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
112,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
113,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
114,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
115,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
116,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
117,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
118,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
119,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
120,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
121,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
122,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
123,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
124,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
125,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
126,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
127,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
128,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
129,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
130,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
131,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
132,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
133,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
134,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
135,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
136,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
137,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
138,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
139,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
140,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
141,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
142,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
143,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
144,4.20,5.60,15.40,1.40,9.80,8.40,9.80,15.40
145,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
146,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
147,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
148,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
149,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
150,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
151,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
152,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
153,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
154,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
155,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
156,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
157,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
158,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
159,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
160,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
161,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
162,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
163,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
164,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
165,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
166,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
167,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
168,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
169,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
170,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
171,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
172,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
173,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
174,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
175,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
176,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
177,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
178,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
179,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
180,1.80,2.40,6.60,0.60,4.20,3.60,4.20,6.60
181,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
182,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
183,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
184,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
185,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
186,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
187,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
188,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
189,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
190,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
191,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
192,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
193,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
194,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
195,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
196,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
197,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
198,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
199,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
200,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
201,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
202,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
203,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
204,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
205,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
206,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
207,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
208,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
209,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
210,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
211,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
212,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
213,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
214,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
215,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
216,4.20,5.60,15.40,1.40,9.80,8.40,9.80,15.40
217,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
218,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
219,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
220,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
221,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
222,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
223,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
224,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
225,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
226,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
227,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
228,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
229,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
230,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
231,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
232,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
233,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
234,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
235,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
236,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
237,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
238,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
239,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
240,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
241,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
242,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
243,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
244,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
245,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
246,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
247,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
248,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
249,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
250,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
251,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
252,1.80,2.40,6.60,0.60,4.20,3.60,4.20,6.60
253,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
254,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
255,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
256,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
257,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
258,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
259,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
260,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
261,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
262,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
263,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
264,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
265,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
266,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
267,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
268,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
269,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
270,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
271,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
272,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
273,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
274,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
275,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
276,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
277,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
278,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
279,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
280,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
281,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
282,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
283,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
284,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
285,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
286,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
287,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
288,4.20,5.60,15.40,1.40,9.80,8.40,9.80,15.40
289,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
290,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
291,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
292,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
293,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
294,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
295,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
296,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
297,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
298,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
299,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
300,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
301,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
302,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
303,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
304,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
305,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
306,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
307,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
308,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
309,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
310,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
311,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
312,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
313,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
314,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
315,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
316,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
317,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
318,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
319,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
320,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
321,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
322,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
323,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
324,1.80,2.40,6.60,0.60,4.20,3.60,4.20,6.60
325,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
326,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
327,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
328,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
329,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
330,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
331,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
332,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
333,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
334,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
335,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
336,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
337,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
338,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
339,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
340,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
341,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
342,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
343,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
344,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
345,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
346,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
347,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
348,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
349,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
350,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
351,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
352,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
353,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
354,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
355,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
356,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
357,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
358,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
359,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
360,4.20,5.60,15.40,1.40,9.80,8.40,9.80,15.40
361,4.20,5.59,15.38,1.40,9.79,8.39,9.79,15.38
362,4.18,5.58,15.33,1.39,9.76,8.36,9.76,15.33
363,4.16,5.55,15.25,1.39,9.70,8.32,9.70,15.25
364,4.13,5.50,15.13,1.38,9.63,8.26,9.63,15.13
365,4.09,5.45,14.99,1.36,9.54,8.18,9.54,14.99
366,4.04,5.39,14.81,1.35,9.42,8.08,9.42,14.81
367,3.98,5.31,14.60,1.33,9.29,7.97,9.29,14.60
368,3.92,5.23,14.37,1.31,9.14,7.84,9.14,14.37
369,3.85,5.13,14.11,1.28,8.98,7.70,8.98,14.11
370,3.77,5.03,13.83,1.26,8.80,7.54,8.80,13.83
371,3.69,4.92,13.52,1.23,8.61,7.38,8.61,13.52
372,3.60,4.80,13.20,1.20,8.40,7.20,8.40,13.20
373,3.51,4.68,12.86,1.17,8.18,7.01,8.18,12.86
374,3.41,4.55,12.50,1.14,7.96,6.82,7.96,12.50
375,3.31,4.41,12.14,1.10,7.72,6.62,7.72,12.14
376,3.21,4.28,11.76,1.07,7.49,6.42,7.49,11.76
377,3.10,4.14,11.38,1.03,7.24,6.21,7.24,11.38
378,3.00,4.00,11.00,1.00,7.00,6.00,7.00,11.00
379,2.90,3.86,10.62,0.97,6.76,5.79,6.76,10.62
380,2.79,3.72,10.24,0.93,6.51,5.58,6.51,10.24
381,2.69,3.59,9.86,0.90,6.28,5.38,6.28,9.86
382,2.59,3.45,9.50,0.86,6.04,5.18,6.04,9.50
383,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
384,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
385,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
386,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
387,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
388,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
389,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
390,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
391,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
392,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
393,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
394,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
395,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
396,1.80,2.40,6.60,0.60,4.20,3.60,4.20,6.60
397,1.80,2.41,6.62,0.60,4.21,3.61,4.21,6.62
398,1.82,2.42,6.67,0.61,4.24,3.64,4.24,6.67
399,1.84,2.45,6.75,0.61,4.30,3.68,4.30,6.75
400,1.87,2.50,6.87,0.62,4.37,3.74,4.37,6.87
401,1.91,2.55,7.01,0.64,4.46,3.82,4.46,7.01
402,1.96,2.61,7.19,0.65,4.58,3.92,4.58,7.19
403,2.02,2.69,7.40,0.67,4.71,4.03,4.71,7.40
404,2.08,2.77,7.63,0.69,4.86,4.16,4.86,7.63
405,2.15,2.87,7.89,0.72,5.02,4.30,5.02,7.89
406,2.23,2.97,8.17,0.74,5.20,4.46,5.20,8.17
407,2.31,3.08,8.48,0.77,5.39,4.62,5.39,8.48
408,2.40,3.20,8.80,0.80,5.60,4.80,5.60,8.80
409,2.49,3.32,9.14,0.83,5.82,4.99,5.82,9.14
